,agent id,age,household id,destination,household_type,household_unique_id,household_community_id,household_building_id,household size,workplace_category,household contact
23291,23292,2,9163_58_3_1,15.0_325,1,9163,3,3_58,3,17.00,9.489592999
23292,23293,2,13551_59_3_1,15.0_2577,1,13551,3,3_59,3,17.00,9.489592999
23293,23294,2,8549_83_3_1,15.0_2090,1,8549,3,3_83,1,17.00,4.905552515
23294,23295,2,12681_103_3_1,15.0_4230,1,12681,3,3_103,2,9.00,5.471835831
23295,23296,2,542433_16_900_2,1.0_5510,2,542433,900,900_16,3,15.00,9.489592999
23296,23297,2,543863_28_900_2,20.0_6058,2,543863,900,900_28,4,13.00,9.167427867
23297,23298,2,12628_91_3_1,3.0_2409,1,12628,3,3_91,3,15.00,9.489592999
23298,23299,2,13720_100_3_1,15.0_2381,1,13720,3,3_100,5,10.00,9.675564754
23299,23300,2,546151_9_900_2,15.0_4344,2,546151,900,900_9,2,19.00,5.471835831
23300,23301,1,545554_22_900_2,school_126,2,545554,900,900_22,3,21.00,9.489592999
23301,23302,2,9116_105_3_1,20.0_7723,1,9116,3,3_105,4,15.00,9.167427867
23302,23303,2,8668_14_3_1,15.0_6623,1,8668,3,3_14,2,15.00,5.471835831
23303,23304,2,544399_8_900_2,14.0_682,2,544399,900,900_8,2,18.00,5.471835831
23304,23305,2,5883_4_3_1,15.0_1299,1,5883,3,3_4,3,18.00,9.489592999
23305,23306,2,6668_96_3_1,1.0_1231,1,6668,3,3_96,4,18.00,9.167427867
23306,23307,2,543479_9_900_2,3.0_1460,2,543479,900,900_9,4,15.00,9.167427867
23307,23308,2,8313_81_3_1,8.0_2898,1,8313,3,3_81,2,15.00,5.471835831
23308,23309,2,544923_18_900_2,10.0_734,2,544923,900,900_18,3,3.00,9.489592999
23309,23310,2,11598_55_3_1,20.0_3329,1,11598,3,3_55,3,15.00,9.489592999
23310,23311,2,13748_39_3_1,15.0_2196,1,13748,3,3_39,3,15.00,9.489592999
23311,23312,2,11182_98_3_1,15.0_3235,1,11182,3,3_98,3,15.00,9.489592999
23312,23313,2,8069_72_3_1,15.0_3665,1,8069,3,3_72,2,15.00,5.471835831
23313,23314,1,7665_20_3_1,school_168,1,7665,3,3_20,3,21.00,9.489592999
23314,23315,2,9376_33_3_1,1.0_9859,1,9376,3,3_33,5,20.00,9.675564754
23315,23316,2,6846_51_3_1,15.0_6699,1,6846,3,3_51,2,20.00,5.471835831
23316,23317,2,6594_21_3_1,19.0_821,1,6594,3,3_21,3,15.00,9.489592999
23317,23318,2,11367_107_3_1,15.0_1731,1,11367,3,3_107,5,0.00,9.675564754
23318,23319,2,6201_55_3_1,3.0_72,1,6201,3,3_55,4,20.00,9.167427867
23319,23320,2,545274_6_900_2,8.0_28076,2,545274,900,900_6,3,15.00,9.489592999
23320,23321,2,7979_40_3_1,10.0_1947,1,7979,3,3_40,3,0.00,9.489592999
23321,23322,2,7230_36_3_1,18.0_22443,1,7230,3,3_36,1,15.00,4.905552515
23322,23323,2,10864_97_3_1,15.0_4099,1,10864,3,3_97,2,16.00,5.471835831
23323,23324,2,541619_15_900_2,15.0_1549,2,541619,900,900_15,2,9.00,5.471835831
23324,23325,1,545070_5_900_2,school_182,2,545070,900,900_5,4,21.00,9.167427867
23325,23326,2,12724_101_3_1,15.0_4968,1,12724,3,3_101,2,0.00,5.471835831
23326,23327,1,7642_22_3_1,school_34,1,7642,3,3_22,2,21.00,5.471835831
23327,23328,2,546420_21_900_2,15.0_5900,2,546420,900,900_21,3,10.00,9.489592999
23328,23329,2,543579_17_900_2,8.0_347,2,543579,900,900_17,2,1.00,5.471835831
23329,23330,2,12807_109_3_1,18.0_15171,1,12807,3,3_109,3,9.00,9.489592999
23330,23331,2,12348_9_3_1,1.0_2101,1,12348,3,3_9,2,11.00,5.471835831
23331,23332,4,7257_57_3_1,9.0_8594,1,7257,3,3_57,4,15.00,9.167427867
23332,23333,2,12527_87_3_1,20.0_9989,1,12527,3,3_87,2,8.00,5.471835831
23333,23334,2,544346_4_900_2,20.0_5829,2,544346,900,900_4,2,20.00,5.471835831
23334,23335,2,8742_76_3_1,15.0_4594,1,8742,3,3_76,2,15.00,5.471835831
23335,23336,2,8425_32_3_1,15.0_5332,1,8425,3,3_32,2,15.00,5.471835831
23336,23337,2,9872_22_3_1,1.0_6110,1,9872,3,3_22,4,9.00,9.167427867
23337,23338,2,545725_3_900_2,20.0_1858,2,545725,900,900_3,4,15.00,9.167427867
23338,23339,2,8983_52_3_1,14.0_1269,1,8983,3,3_52,4,15.00,9.167427867
23339,23340,2,545070_5_900_2,14.0_969,2,545070,900,900_5,4,17.00,9.167427867
23340,23341,2,12043_63_3_1,18.0_31512,1,12043,3,3_63,2,15.00,5.471835831
23341,23342,2,544156_12_900_2,20.0_1132,2,544156,900,900_12,4,17.00,9.167427867
23342,23343,2,6218_91_3_1,16.0_3754,1,6218,3,3_91,2,6.00,5.471835831
23343,23344,2,542832_15_900_2,15.0_1754,2,542832,900,900_15,2,0.00,5.471835831
23344,23345,2,6228_42_3_1,17.0_2758,1,6228,3,3_42,2,15.00,5.471835831
23345,23346,2,13518_38_3_1,15.0_5840,1,13518,3,3_38,2,1.00,5.471835831
23346,23347,2,13434_26_3_1,8.0_1849,1,13434,3,3_26,4,18.00,9.167427867
23347,23348,2,542475_19_900_2,16.0_10452,2,542475,900,900_19,3,15.00,9.489592999
23348,23349,1,5890_66_3_1,school_87,1,5890,3,3_66,2,21.00,5.471835831
23349,23350,2,10654_81_3_1,18.0_29521,1,10654,3,3_81,2,2.00,5.471835831
23350,23351,2,545415_2_900_2,18.0_32157,2,545415,900,900_2,3,17.00,9.489592999
23351,23352,2,546218_14_900_2,20.0_196,2,546218,900,900_14,2,15.00,5.471835831
23352,23353,1,9538_13_3_1,school_77,1,9538,3,3_13,5,21.00,9.675564754
23353,23354,2,7035_67_3_1,15.0_850,1,7035,3,3_67,5,20.00,9.675564754
23354,23355,2,9677_41_3_1,9.0_17225,1,9677,3,3_41,3,13.00,9.489592999
23355,23356,1,542224_24_900_2,school_122,2,542224,900,900_24,4,21.00,9.167427867
23356,23357,2,541462_9_900_2,10.0_617,2,541462,900,900_9,4,9.00,9.167427867
23357,23358,2,546333_22_900_2,15.0_557,2,546333,900,900_22,2,11.00,5.471835831
23358,23359,2,6055_106_3_1,15.0_6507,1,6055,3,3_106,1,15.00,4.905552515
23359,23360,2,10947_10_3_1,9.0_4751,1,10947,3,3_10,5,5.00,9.675564754
23360,23361,2,543466_12_900_2,15.0_2742,2,543466,900,900_12,2,15.00,5.471835831
23361,23362,2,546245_1_900_2,20.0_2348,2,546245,900,900_1,2,14.00,5.471835831
23362,23363,2,7822_18_3_1,9.0_26038,1,7822,3,3_18,5,9.00,9.675564754
23363,23364,2,9923_73_3_1,4.0_1510,1,9923,3,3_73,1,0.00,4.905552515
23364,23365,2,13266_71_3_1,18.0_28143,1,13266,3,3_71,2,15.00,5.471835831
23365,23366,2,11782_79_3_1,15.0_1621,1,11782,3,3_79,3,15.00,9.489592999
23366,23367,2,7251_87_3_1,8.0_22436,1,7251,3,3_87,2,3.00,5.471835831
23367,23368,2,6150_40_3_1,20.0_2691,1,6150,3,3_40,4,8.00,9.167427867
23368,23369,1,7496_75_3_1,school_189,1,7496,3,3_75,5,21.00,9.675564754
23369,23370,1,8938_73_3_1,school_131,1,8938,3,3_73,3,21.00,9.489592999
23370,23371,2,545558_8_900_2,12.0_100,2,545558,900,900_8,3,17.00,9.489592999
23371,23372,2,542757_16_900_2,9.0_15323,2,542757,900,900_16,2,8.00,5.471835831
23372,23373,2,542595_28_900_2,20.0_8376,2,542595,900,900_28,2,17.00,5.471835831
23373,23374,2,12405_11_3_1,4.0_576,1,12405,3,3_11,3,15.00,9.489592999
23374,23375,2,541527_12_900_2,15.0_7261,2,541527,900,900_12,4,16.00,9.167427867
23375,23376,2,10157_24_3_1,15.0_7397,1,10157,3,3_24,5,9.00,9.675564754
23376,23377,1,6329_31_3_1,school_125,1,6329,3,3_31,2,21.00,5.471835831
23377,23378,2,9243_34_3_1,20.0_9873,1,9243,3,3_34,2,0.00,5.471835831
23378,23379,2,546363_12_900_2,9.0_3798,2,546363,900,900_12,1,15.00,4.905552515
23379,23380,3,9015_68_3_1,15.0_4291,1,9015,3,3_68,5,15.00,9.675564754
23380,23381,2,7936_12_3_1,18.0_35498,1,7936,3,3_12,5,20.00,9.675564754
23381,23382,2,546567_15_900_2,20.0_2504,2,546567,900,900_15,3,18.00,9.489592999
23382,23383,2,6760_30_3_1,3.0_787,1,6760,3,3_30,3,18.00,9.489592999
23383,23384,2,10306_103_3_1,15.0_3856,1,10306,3,3_103,3,15.00,9.489592999
23384,23385,2,543472_25_900_2,8.0_4549,2,543472,900,900_25,3,0.00,9.489592999
23385,23386,2,7903_79_3_1,20.0_9454,1,7903,3,3_79,5,15.00,9.675564754
23386,23387,2,543545_9_900_2,15.0_4419,2,543545,900,900_9,1,15.00,4.905552515
23387,23388,1,6056_74_3_1,school_243,1,6056,3,3_74,4,21.00,9.167427867
23388,23389,2,9149_38_3_1,20.0_6855,1,9149,3,3_38,2,14.00,5.471835831
23389,23390,2,6810_19_3_1,20.0_4180,1,6810,3,3_19,2,8.00,5.471835831
23390,23391,2,545573_19_900_2,16.0_6111,2,545573,900,900_19,5,13.00,9.675564754
23391,23392,2,9211_32_3_1,8.0_23407,1,9211,3,3_32,2,0.00,5.471835831
23392,23393,2,542087_15_900_2,18.0_12798,2,542087,900,900_15,5,11.00,9.675564754
23393,23394,2,6195_49_3_1,8.0_4061,1,6195,3,3_49,2,15.00,5.471835831
23394,23395,2,544309_8_900_2,18.0_28126,2,544309,900,900_8,3,8.00,9.489592999
23395,23396,3,6918_39_3_1,15.0_5189,1,6918,3,3_39,3,6.00,9.489592999
23396,23397,2,7384_39_3_1,14.0_1416,1,7384,3,3_39,3,17.00,9.489592999
23397,23398,2,10728_94_3_1,8.0_24340,1,10728,3,3_94,3,15.00,9.489592999
23398,23399,2,6189_48_3_1,15.0_6802,1,6189,3,3_48,3,15.00,9.489592999
23399,23400,2,11778_94_3_1,15.0_6457,1,11778,3,3_94,2,12.00,5.471835831
23400,23401,2,541684_5_900_2,12.0_32,2,541684,900,900_5,2,15.00,5.471835831
23401,23402,2,543508_2_900_2,8.0_24886,2,543508,900,900_2,1,15.00,4.905552515
23402,23403,2,544696_8_900_2,20.0_181,2,544696,900,900_8,3,0.00,9.489592999
23403,23404,2,541575_9_900_2,16.0_11934,2,541575,900,900_9,3,15.00,9.489592999
23404,23405,2,13446_103_3_1,20.0_2718,1,13446,3,3_103,2,15.00,5.471835831
23405,23406,2,546648_5_900_2,7.0_745,2,546648,900,900_5,4,4.00,9.167427867
23406,23407,2,6331_57_3_1,19.0_1259,1,6331,3,3_57,5,19.00,9.675564754
23407,23408,2,544319_21_900_2,16.0_841,2,544319,900,900_21,5,15.00,9.675564754
23408,23409,2,546129_12_900_2,15.0_2856,2,546129,900,900_12,4,0.00,9.167427867
23409,23410,2,545617_2_900_2,7.0_169,2,545617,900,900_2,4,15.00,9.167427867
23410,23411,2,543118_17_900_2,18.0_35678,2,543118,900,900_17,4,0.00,9.167427867
23411,23412,2,543372_19_900_2,9.0_11929,2,543372,900,900_19,5,18.00,9.675564754
23412,23413,1,546604_7_900_2,school_66,2,546604,900,900_7,2,21.00,5.471835831
23413,23414,2,8282_17_3_1,15.0_4784,1,8282,3,3_17,4,15.00,9.167427867
23414,23415,1,542101_7_900_2,school_47,2,542101,900,900_7,4,21.00,9.167427867
23415,23416,2,11168_63_3_1,8.0_22464,1,11168,3,3_63,3,15.00,9.489592999
23416,23417,2,541834_10_900_2,8.0_15221,2,541834,900,900_10,2,0.00,5.471835831
23417,23418,2,542752_9_900_2,20.0_687,2,542752,900,900_9,4,0.00,9.167427867
23418,23419,1,9020_81_3_1,school_60,1,9020,3,3_81,4,21.00,9.167427867
23419,23420,1,13776_18_3_1,school_9,1,13776,3,3_18,2,21.00,5.471835831
23420,23421,2,542961_7_900_2,15.0_1,2,542961,900,900_7,4,17.00,9.167427867
23421,23422,1,6091_75_3_1,school_94,1,6091,3,3_75,2,21.00,5.471835831
23422,23423,2,7104_41_3_1,8.0_2099,1,7104,3,3_41,3,15.00,9.489592999
23423,23424,1,541535_16_900_2,school_153,2,541535,900,900_16,4,21.00,9.167427867
23424,23425,2,11089_93_3_1,9.0_25207,1,11089,3,3_93,1,15.00,4.905552515
23425,23426,1,546280_8_900_2,school_216,2,546280,900,900_8,3,21.00,9.489592999
23426,23427,2,541502_26_900_2,15.0_4852,2,541502,900,900_26,4,15.00,9.167427867
23427,23428,1,7926_24_3_1,school_27,1,7926,3,3_24,3,21.00,9.489592999
23428,23429,2,11574_26_3_1,15.0_6662,1,11574,3,3_26,2,16.00,5.471835831
23429,23430,2,541650_7_900_2,20.0_1281,2,541650,900,900_7,5,0.00,9.675564754
23430,23431,2,545882_24_900_2,15.0_4176,2,545882,900,900_24,3,6.00,9.489592999
23431,23432,2,543111_13_900_2,20.0_5624,2,543111,900,900_13,4,18.00,9.167427867
23432,23433,1,544421_10_900_2,school_100,2,544421,900,900_10,3,21.00,9.489592999
23433,23434,2,543519_15_900_2,16.0_7435,2,543519,900,900_15,3,0.00,9.489592999
23434,23435,1,13166_55_3_1,school_136,1,13166,3,3_55,4,21.00,9.167427867
23435,23436,2,542873_30_900_2,9.0_164,2,542873,900,900_30,3,1.00,9.489592999
23436,23437,2,13785_24_3_1,18.0_9765,1,13785,3,3_24,2,12.00,5.471835831
23437,23438,2,545769_16_900_2,15.0_5071,2,545769,900,900_16,3,8.00,9.489592999
23438,23439,2,6949_39_3_1,15.0_2126,1,6949,3,3_39,2,8.00,5.471835831
23439,23440,2,6758_82_3_1,20.0_4093,1,6758,3,3_82,3,19.00,9.489592999
23440,23441,4,6578_67_3_1,15.0_6210,1,6578,3,3_67,1,9.00,4.905552515
23441,23442,2,9330_27_3_1,7.0_244,1,9330,3,3_27,3,8.00,9.489592999
23442,23443,2,11098_2_3_1,14.0_1024,1,11098,3,3_2,5,4.00,9.675564754
23443,23444,2,11501_89_3_1,18.0_26878,1,11501,3,3_89,4,18.00,9.167427867
23444,23445,2,545323_22_900_2,15.0_1201,2,545323,900,900_22,4,0.00,9.167427867
23445,23446,2,541938_18_900_2,14.0_128,2,541938,900,900_18,3,8.00,9.489592999
23446,23447,2,11210_85_3_1,8.0_637,1,11210,3,3_85,2,15.00,5.471835831
23447,23448,2,543829_24_900_2,18.0_29965,2,543829,900,900_24,5,10.00,9.675564754
23448,23449,2,9135_78_3_1,15.0_5342,1,9135,3,3_78,3,15.00,9.489592999
23449,23450,2,11809_102_3_1,20.0_5176,1,11809,3,3_102,4,8.00,9.167427867
23450,23451,2,11366_31_3_1,4.0_353,1,11366,3,3_31,3,15.00,9.489592999
23451,23452,1,11048_101_3_1,school_100,1,11048,3,3_101,4,21.00,9.167427867
23452,23453,2,542166_16_900_2,10.0_708,2,542166,900,900_16,4,0.00,9.167427867
23453,23454,2,546618_18_900_2,17.0_939,2,546618,900,900_18,4,17.00,9.167427867
23454,23455,2,9524_21_3_1,8.0_701,1,9524,3,3_21,4,15.00,9.167427867
23455,23456,2,541493_25_900_2,15.0_4679,2,541493,900,900_25,4,0.00,9.167427867
23456,23457,2,8319_12_3_1,7.0_113,1,8319,3,3_12,4,15.00,9.167427867
23457,23458,2,6712_44_3_1,20.0_6459,1,6712,3,3_44,1,3.00,4.905552515
23458,23459,2,13660_1_3_1,17.0_3796,1,13660,3,3_1,2,17.00,5.471835831
23459,23460,2,13750_7_3_1,20.0_8637,1,13750,3,3_7,2,15.00,5.471835831
23460,23461,2,545157_12_900_2,15.0_1494,2,545157,900,900_12,5,20.00,9.675564754
23461,23462,2,12869_88_3_1,15.0_1766,1,12869,3,3_88,1,15.00,4.905552515
23462,23463,2,542184_6_900_2,8.0_1042,2,542184,900,900_6,4,15.00,9.167427867
23463,23464,2,545608_9_900_2,15.0_5059,2,545608,900,900_9,3,15.00,9.489592999
23464,23465,1,6937_49_3_1,school_222,1,6937,3,3_49,3,21.00,9.489592999
23465,23466,2,545403_19_900_2,15.0_5897,2,545403,900,900_19,4,20.00,9.167427867
23466,23467,4,6402_97_3_1,18.0_15623,1,6402,3,3_97,3,15.00,9.489592999
23467,23468,2,13455_22_3_1,17.0_3409,1,13455,3,3_22,4,16.00,9.167427867
23468,23469,2,13846_91_3_1,20.0_6468,1,13846,3,3_91,3,0.00,9.489592999
23469,23470,2,9833_74_3_1,8.0_2216,1,9833,3,3_74,4,8.00,9.167427867
23470,23471,2,12430_58_3_1,18.0_26295,1,12430,3,3_58,3,3.00,9.489592999
23471,23472,2,546597_28_900_2,10.0_979,2,546597,900,900_28,4,20.00,9.167427867
23472,23473,2,9721_26_3_1,20.0_8219,1,9721,3,3_26,5,19.00,9.675564754
23473,23474,2,10488_86_3_1,8.0_19464,1,10488,3,3_86,1,0.00,4.905552515
23474,23475,2,6433_3_3_1,6.0_1908,1,6433,3,3_3,1,16.00,4.905552515
23475,23476,2,542464_15_900_2,20.0_321,2,542464,900,900_15,4,18.00,9.167427867
23476,23477,2,545650_12_900_2,9.0_1124,2,545650,900,900_12,2,17.00,5.471835831
23477,23478,2,9753_12_3_1,20.0_6837,1,9753,3,3_12,5,0.00,9.675564754
23478,23479,1,544333_20_900_2,school_5,2,544333,900,900_20,2,21.00,5.471835831
23479,23480,2,545013_13_900_2,15.0_3859,2,545013,900,900_13,5,15.00,9.675564754
23480,23481,2,6436_9_3_1,20.0_8664,1,6436,3,3_9,2,20.00,5.471835831
23481,23482,4,11132_33_3_1,6.0_1136,1,11132,3,3_33,1,0.00,4.905552515
23482,23483,3,10012_103_3_1,20.0_7017,1,10012,3,3_103,2,1.00,5.471835831
23483,23484,2,12081_36_3_1,18.0_22086,1,12081,3,3_36,4,15.00,9.167427867
23484,23485,2,11133_88_3_1,8.0_14027,1,11133,3,3_88,4,18.00,9.167427867
23485,23486,2,12565_69_3_1,20.0_6171,1,12565,3,3_69,2,1.00,5.471835831
23486,23487,3,543428_18_900_2,15.0_675,2,543428,900,900_18,2,0.00,5.471835831
23487,23488,1,9879_10_3_1,school_232,1,9879,3,3_10,5,21.00,9.675564754
23488,23489,1,10769_91_3_1,school_133,1,10769,3,3_91,5,21.00,9.675564754
23489,23490,3,8129_88_3_1,20.0_5454,1,8129,3,3_88,4,1.00,9.167427867
23490,23491,2,544193_23_900_2,18.0_25841,2,544193,900,900_23,5,18.00,9.675564754
23491,23492,2,7935_86_3_1,20.0_4140,1,7935,3,3_86,2,4.00,5.471835831
23492,23493,1,9110_50_3_1,school_88,1,9110,3,3_50,2,21.00,5.471835831
23493,23494,2,541694_21_900_2,15.0_1976,2,541694,900,900_21,3,15.00,9.489592999
23494,23495,1,11775_3_3_1,school_274,1,11775,3,3_3,3,21.00,9.489592999
23495,23496,4,10847_4_3_1,15.0_3521,1,10847,3,3_4,5,1.00,9.675564754
23496,23497,2,542610_16_900_2,3.0_405,2,542610,900,900_16,5,15.00,9.675564754
23497,23498,1,10062_91_3_1,school_134,1,10062,3,3_91,3,21.00,9.489592999
23498,23499,2,542718_13_900_2,18.0_30399,2,542718,900,900_13,2,10.00,5.471835831
23499,23500,2,11731_28_3_1,15.0_6132,1,11731,3,3_28,5,14.00,9.675564754
23500,23501,3,546301_4_900_2,1.0_6822,2,546301,900,900_4,5,15.00,9.675564754
23501,23502,2,543752_8_900_2,20.0_243,2,543752,900,900_8,4,20.00,9.167427867
23502,23503,1,546004_23_900_2,school_150,2,546004,900,900_23,4,21.00,9.167427867
23503,23504,2,13116_63_3_1,20.0_5735,1,13116,3,3_63,3,0.00,9.489592999
23504,23505,2,13375_77_3_1,18.0_11701,1,13375,3,3_77,4,15.00,9.167427867
23505,23506,2,9849_35_3_1,13.0_242,1,9849,3,3_35,3,20.00,9.489592999
23506,23507,4,544400_16_900_2,15.0_7425,2,544400,900,900_16,3,18.00,9.489592999
23507,23508,2,12108_40_3_1,17.0_3947,1,12108,3,3_40,2,20.00,5.471835831
23508,23509,2,545421_29_900_2,15.0_4372,2,545421,900,900_29,3,20.00,9.489592999
23509,23510,2,544030_15_900_2,8.0_15530,2,544030,900,900_15,2,17.00,5.471835831
23510,23511,2,11462_19_3_1,14.0_452,1,11462,3,3_19,3,19.00,9.489592999
23511,23512,2,11408_3_3_1,20.0_7866,1,11408,3,3_3,2,18.00,5.471835831
23512,23513,2,545849_22_900_2,16.0_1172,2,545849,900,900_22,3,15.00,9.489592999
23513,23514,2,10791_82_3_1,20.0_5544,1,10791,3,3_82,3,9.00,9.489592999
23514,23515,2,9808_48_3_1,17.0_1199,1,9808,3,3_48,3,1.00,9.489592999
23515,23516,2,541663_9_900_2,15.0_4817,2,541663,900,900_9,3,15.00,9.489592999
23516,23517,1,10735_97_3_1,school_32,1,10735,3,3_97,3,21.00,9.489592999
23517,23518,2,542604_15_900_2,15.0_4056,2,542604,900,900_15,2,18.00,5.471835831
23518,23519,2,11754_26_3_1,17.0_655,1,11754,3,3_26,5,20.00,9.675564754
23519,23520,2,546338_20_900_2,9.0_2163,2,546338,900,900_20,5,15.00,9.675564754
23520,23521,2,543755_22_900_2,7.0_333,2,543755,900,900_22,2,18.00,5.471835831
23521,23522,2,544143_9_900_2,15.0_6454,2,544143,900,900_9,3,15.00,9.489592999
23522,23523,2,542063_11_900_2,17.0_2180,2,542063,900,900_11,4,15.00,9.167427867
23523,23524,2,11398_42_3_1,4.0_97,1,11398,3,3_42,1,15.00,4.905552515
23524,23525,2,541438_23_900_2,10.0_215,2,541438,900,900_23,2,15.00,5.471835831
23525,23526,2,7249_41_3_1,15.0_7093,1,7249,3,3_41,4,15.00,9.167427867
23526,23527,2,7117_84_3_1,20.0_9771,1,7117,3,3_84,2,8.00,5.471835831
23527,23528,2,13547_42_3_1,20.0_8428,1,13547,3,3_42,3,13.00,9.489592999
23528,23529,2,543405_19_900_2,15.0_556,2,543405,900,900_19,4,15.00,9.167427867
23529,23530,2,543894_24_900_2,15.0_889,2,543894,900,900_24,1,0.00,4.905552515
23530,23531,2,543440_24_900_2,9.0_1495,2,543440,900,900_24,3,1.00,9.489592999
23531,23532,2,541670_13_900_2,1.0_7433,2,541670,900,900_13,3,16.00,9.489592999
23532,23533,2,544853_26_900_2,18.0_5710,2,544853,900,900_26,2,20.00,5.471835831
23533,23534,2,9190_32_3_1,3.0_2039,1,9190,3,3_32,3,20.00,9.489592999
23534,23535,3,542760_29_900_2,18.0_11681,2,542760,900,900_29,2,17.00,5.471835831
23535,23536,2,7584_99_3_1,15.0_3932,1,7584,3,3_99,3,2.00,9.489592999
23536,23537,2,6355_90_3_1,15.0_1426,1,6355,3,3_90,2,8.00,5.471835831
23537,23538,2,12088_82_3_1,1.0_5325,1,12088,3,3_82,2,15.00,5.471835831
23538,23539,2,541683_11_900_2,18.0_27324,2,541683,900,900_11,2,20.00,5.471835831
23539,23540,1,13053_19_3_1,school_122,1,13053,3,3_19,5,21.00,9.675564754
23540,23541,1,541833_19_900_2,school_242,2,541833,900,900_19,2,21.00,5.471835831
23541,23542,2,545879_10_900_2,20.0_476,2,545879,900,900_10,5,8.00,9.675564754
23542,23543,2,544904_15_900_2,4.0_1128,2,544904,900,900_15,5,18.00,9.675564754
23543,23544,2,6201_55_3_1,18.0_1043,1,6201,3,3_55,4,15.00,9.167427867
23544,23545,2,542289_27_900_2,16.0_2167,2,542289,900,900_27,3,20.00,9.489592999
23545,23546,2,11383_98_3_1,16.0_5202,1,11383,3,3_98,4,20.00,9.167427867
23546,23547,2,541948_19_900_2,17.0_2892,2,541948,900,900_19,2,15.00,5.471835831
23547,23548,1,544232_9_900_2,school_74,2,544232,900,900_9,4,21.00,9.167427867
23548,23549,2,7344_76_3_1,15.0_504,1,7344,3,3_76,3,19.00,9.489592999
23549,23550,2,13520_29_3_1,16.0_794,1,13520,3,3_29,1,20.00,4.905552515
23550,23551,3,10041_56_3_1,17.0_429,1,10041,3,3_56,5,19.00,9.675564754
23551,23552,1,11130_60_3_1,school_225,1,11130,3,3_60,3,21.00,9.489592999
23552,23553,2,6437_6_3_1,19.0_201,1,6437,3,3_6,3,8.00,9.489592999
23553,23554,2,8636_61_3_1,16.0_12153,1,8636,3,3_61,2,12.00,5.471835831
23554,23555,2,13033_72_3_1,20.0_2312,1,13033,3,3_72,1,10.00,4.905552515
23555,23556,2,9908_32_3_1,19.0_1197,1,9908,3,3_32,4,10.00,9.167427867
23556,23557,1,11695_56_3_1,school_76,1,11695,3,3_56,4,21.00,9.167427867
23557,23558,2,13783_29_3_1,20.0_9809,1,13783,3,3_29,1,8.00,4.905552515
23558,23559,2,544070_27_900_2,15.0_4630,2,544070,900,900_27,3,18.00,9.489592999
23559,23560,1,6470_37_3_1,school_13,1,6470,3,3_37,3,21.00,9.489592999
23560,23561,2,9983_96_3_1,17.0_2093,1,9983,3,3_96,4,15.00,9.167427867
23561,23562,2,12129_93_3_1,20.0_7508,1,12129,3,3_93,4,15.00,9.167427867
23562,23563,2,544173_6_900_2,16.0_5981,2,544173,900,900_6,3,16.00,9.489592999
23563,23564,2,543360_18_900_2,15.0_3367,2,543360,900,900_18,2,4.00,5.471835831
23564,23565,2,10872_35_3_1,16.0_6098,1,10872,3,3_35,1,18.00,4.905552515
23565,23566,2,9798_91_3_1,11.0_180,1,9798,3,3_91,4,17.00,9.167427867
23566,23567,2,543068_15_900_2,16.0_7909,2,543068,900,900_15,4,18.00,9.167427867
23567,23568,2,10890_81_3_1,15.0_4524,1,10890,3,3_81,5,17.00,9.675564754
23568,23569,2,8137_10_3_1,15.0_6419,1,8137,3,3_10,2,20.00,5.471835831
23569,23570,2,5914_84_3_1,18.0_28648,1,5914,3,3_84,4,15.00,9.167427867
23570,23571,2,10311_36_3_1,15.0_906,1,10311,3,3_36,2,15.00,5.471835831
23571,23572,2,8771_109_3_1,6.0_781,1,8771,3,3_109,4,18.00,9.167427867
23572,23573,2,542993_20_900_2,17.0_1921,2,542993,900,900_20,2,9.00,5.471835831
23573,23574,1,545222_14_900_2,school_3,2,545222,900,900_14,5,21.00,9.675564754
23574,23575,2,6952_96_3_1,18.0_19638,1,6952,3,3_96,1,15.00,4.905552515
23575,23576,2,10566_18_3_1,15.0_5487,1,10566,3,3_18,3,3.00,9.489592999
23576,23577,3,6880_101_3_1,15.0_2328,1,6880,3,3_101,2,5.00,5.471835831
23577,23578,2,8371_24_3_1,15.0_4053,1,8371,3,3_24,2,20.00,5.471835831
23578,23579,2,11117_46_3_1,18.0_22694,1,11117,3,3_46,3,15.00,9.489592999
23579,23580,2,7354_58_3_1,15.0_350,1,7354,3,3_58,2,18.00,5.471835831
23580,23581,2,544772_9_900_2,15.0_2142,2,544772,900,900_9,3,0.00,9.489592999
23581,23582,2,12182_14_3_1,16.0_3865,1,12182,3,3_14,3,1.00,9.489592999
23582,23583,2,13097_56_3_1,8.0_8594,1,13097,3,3_56,4,17.00,9.167427867
23583,23584,2,542676_9_900_2,15.0_2004,2,542676,900,900_9,1,17.00,4.905552515
23584,23585,2,9682_109_3_1,17.0_2692,1,9682,3,3_109,5,9.00,9.675564754
23585,23586,1,12349_96_3_1,school_178,1,12349,3,3_96,5,21.00,9.675564754
23586,23587,1,545926_21_900_2,school_143,2,545926,900,900_21,2,21.00,5.471835831
23587,23588,1,545560_20_900_2,school_117,2,545560,900,900_20,4,21.00,9.167427867
23588,23589,2,542549_27_900_2,15.0_5836,2,542549,900,900_27,2,10.00,5.471835831
23589,23590,1,545065_27_900_2,school_194,2,545065,900,900_27,2,21.00,5.471835831
23590,23591,2,543062_23_900_2,18.0_31026,2,543062,900,900_23,2,15.00,5.471835831
